PRODUCTO,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,1002,1,46990,UND DEPORT,MELENDEZ,40,3,YES,61320,0,0,YES
UNIVIAJE-II,2003,1,46991,SAN PEDRO,MELENDEZ,25,3,YES,42900,0,YES,0
UNIVIAJE-II,2001,1,46991,SAN PEDRO,MELENDEZ,25,3,YES,48060,0,0,0
UNIVIAJE-II,2003,1,46991,SAN PEDRO,CAPRI,25,4,YES,53820,0,0,0
UNIVIAJE-II,2001,1,46991,SAN PEDRO,MELENDEZ,25,3,YES,65640,0,0,YES
UNIVIAJE-II,1401,1,46992,MZ. SABER,BUITRERA,12,2,YES,31620,0,YES,0
UNIVIAJE-II,1403,1,46992,MZ. SABER,MELENDEZ,12,3,YES,55260,0,0,0
UNIVIAJE-II,1403,1,46992,MZ. SABER,MELENDEZ,12,3,YES,70740,0,0,0
UNIVIAJE-II,1403,1,46992,MZ. SABER,BUITRERA,12,2,YES,79560,0,0,YES
UNIVIAJE-II,1306,1,46995,ESTADIO,BUITRERA,11,2,YES,72780,0,YES,0
UNIVIAJE-II,1306,1,46995,ESTADIO,BUITRERA,11,2,YES,81660,0,0,YES
UNIVIAJE-II,2003,1,46996,SAN PEDRO,MELENDEZ,25,3,YES,40080,0,YES,0
UNIVIAJE-II,2003,1,46996,SAN PEDRO,MELENDEZ,25,3,YES,46080,0,0,0
UNIVIAJE-II,2003,1,46996,SAN PEDRO,CAPRI,25,4,YES,51840,0,0,0
UNIVIAJE-II,2003,1,46996,SAN PEDRO,CALDAS,25,5,YES,75000,0,0,YES
UNIVIAJE-II,3503,1,46997,SALOMIA,MELENDEZ,36,3,YES,25020,0,YES,0
UNIVIAJE-II,3503,1,46997,SALOMIA,MELENDEZ,36,3,YES,50340,0,0,0
UNIVIAJE-II,3503,1,46997,SALOMIA,MELENDEZ,36,3,YES,62340,0,0,0
UNIVIAJE-II,3503,1,46997,SALOMIA,MELENDEZ,36,3,YES,64680,0,0,0
UNIVIAJE-II,3503,1,46997,SALOMIA,CAPRI,36,4,YES,66600,0,0,YES
UNIVIAJE-II,302,1,46999,BUITRERA,MELENDEZ,2,3,YES,25740,0,YES,0
UNIVIAJE-II,302,1,46999,BUITRERA,MELENDEZ,2,3,YES,37620,0,0,0
UNIVIAJE-II,302,1,46999,BUITRERA,MELENDEZ,2,3,YES,56280,0,0,0
UNIVIAJE-II,302,1,46999,BUITRERA,MELENDEZ,2,3,YES,70080,0,0,YES
UNIVIAJE-II,4203,1,47000,T. CALI,MELENDEZ,26,3,YES,43440,0,YES,0
UNIVIAJE-II,4201,1,47000,T. CALI,MELENDEZ,26,3,YES,50280,0,0,0
UNIVIAJE-II,4203,1,47000,T. CALI,MELENDEZ,26,3,YES,64980,0,0,0
UNIVIAJE-II,4201,1,47000,T. CALI,MELENDEZ,26,3,YES,74700,0,0,YES
UNIVIAJE-II,3401,1,47001,FLORA IND,BUITRERA,37,2,YES,23580,0,YES,0
UNIVIAJE-II,3403,1,47001,FLORA IND,MELENDEZ,37,3,YES,27240,0,0,0
UNIVIAJE-II,3403,1,47001,FLORA IND,MELENDEZ,37,3,YES,28920,0,0,0
UNIVIAJE-II,3403,1,47001,FLORA IND,CAPRI,37,4,YES,42420,0,0,0
UNIVIAJE-II,3401,1,47001,FLORA IND,CAPRI,37,4,YES,74340,0,0,YES
UNIVIAJE-II,3503,1,47003,SALOMIA,MELENDEZ,36,3,YES,21600,0,YES,0
UNIVIAJE-II,3503,1,47003,SALOMIA,MELENDEZ,36,3,YES,28200,0,0,0
UNIVIAJE-II,3503,1,47003,SALOMIA,CAPRI,36,4,YES,39900,0,0,0
UNIVIAJE-II,3503,1,47003,SALOMIA,MELENDEZ,36,3,YES,59880,0,0,0
UNIVIAJE-II,3503,1,47003,SALOMIA,CAPRI,36,4,YES,67380,0,0,YES
UNIVIAJE-II,3503,1,47004,SALOMIA,MELENDEZ,36,3,YES,21900,0,YES,0
UNIVIAJE-II,3503,1,47004,SALOMIA,MELENDEZ,36,3,YES,28020,0,0,0
UNIVIAJE-II,3503,1,47004,SALOMIA,CAPRI,36,4,YES,43140,0,0,0
UNIVIAJE-II,3503,1,47004,SALOMIA,PAMPALINDA,36,7,YES,54120,0,0,0
UNIVIAJE-II,3503,1,47004,SALOMIA,MELENDEZ,36,3,YES,66180,0,0,YES
UNIVIAJE-II,1101,1,47005,LIDO,BUITRERA,9,2,YES,24300,0,YES,0
UNIVIAJE-II,1103,1,47005,LIDO,MELENDEZ,9,3,YES,57420,0,0,YES
UNIVIAJE-II,3503,1,47006,SALOMIA,MELENDEZ,36,3,YES,23880,0,YES,0
UNIVIAJE-II,3503,1,47006,SALOMIA,MELENDEZ,36,3,YES,27360,0,0,0
UNIVIAJE-II,3503,1,47006,SALOMIA,CAPRI,36,4,YES,41580,0,0,0
UNIVIAJE-II,3503,1,47006,SALOMIA,MELENDEZ,36,3,YES,63960,0,0,0
UNIVIAJE-II,3503,1,47006,SALOMIA,MELENDEZ,36,3,YES,67200,0,0,YES
UNIVIAJE-II,4203,1,47007,T. CALI,MELENDEZ,26,3,YES,28860,0,YES,0
UNIVIAJE-II,4203,1,47007,T. CALI,MELENDEZ,26,3,YES,39060,0,0,0
UNIVIAJE-II,4203,1,47007,T. CALI,MELENDEZ,26,3,YES,49860,0,0,0
UNIVIAJE-II,4201,1,47007,T. CALI,MELENDEZ,26,3,YES,59400,0,0,0
UNIVIAJE-II,4203,1,47007,T. CALI,MELENDEZ,26,3,YES,73200,0,0,YES
UNIVIAJE-II,3303,1,47009,CHIMINANGOS,BUITRERA,38,2,YES,23280,0,YES,0
UNIVIAJE-II,3303,1,47009,CHIMINANGOS,BUITRERA,38,2,YES,26520,0,0,0
UNIVIAJE-II,1203,1,47009,TEQUENDAMA,MELENDEZ,10,3,YES,39180,0,0,0
UNIVIAJE-II,1202,1,47009,TEQUENDAMA,MELENDEZ,10,3,YES,45600,0,0,YES
UNIVIAJE-II,3503,1,47010,SALOMIA,MELENDEZ,36,3,YES,24720,0,YES,0
UNIVIAJE-II,3503,1,47010,SALOMIA,MELENDEZ,36,3,YES,49320,0,0,0
UNIVIAJE-II,3503,1,47010,SALOMIA,PAMPALINDA,36,7,YES,74340,0,0,YES
UNIVIAJE-II,3503,1,47013,SALOMIA,MELENDEZ,36,3,YES,24360,0,YES,0
UNIVIAJE-II,3503,1,47013,SALOMIA,MELENDEZ,36,3,YES,27240,0,0,0
UNIVIAJE-II,3503,1,47013,SALOMIA,CAPRI,36,4,YES,41340,0,0,0
UNIVIAJE-II,3503,1,47013,SALOMIA,PAMPALINDA,36,7,YES,55560,0,0,0
UNIVIAJE-II,3503,1,47013,SALOMIA,PAMPALINDA,36,7,YES,75060,0,0,YES
UNIVIAJE-II,3603,1,47014,POPULAR,MELENDEZ,35,3,YES,23220,0,YES,0
UNIVIAJE-II,3603,1,47014,POPULAR,PAMPALINDA,35,7,YES,37260,0,0,0
UNIVIAJE-II,3603,1,47014,POPULAR,CAPRI,35,4,YES,47520,0,0,0
UNIVIAJE-II,3603,1,47014,POPULAR,CAPRI,35,4,YES,57840,0,0,0
UNIVIAJE-II,3603,1,47014,POPULAR,MELENDEZ,35,3,YES,71520,0,0,0
UNIVIAJE-II,3603,1,47014,POPULAR,CAPRI,35,4,YES,78780,0,0,YES
UNIVIAJE-II,3503,1,47015,SALOMIA,MELENDEZ,36,3,YES,25800,0,YES,0
UNIVIAJE-II,3503,1,47015,SALOMIA,MELENDEZ,36,3,YES,49800,0,0,0
UNIVIAJE-II,3503,1,47015,SALOMIA,MELENDEZ,36,3,YES,59580,0,0,0
UNIVIAJE-II,3503,1,47015,SALOMIA,MELENDEZ,36,3,YES,67860,0,0,YES
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,41580,0,YES,0
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,51840,0,0,0
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,54420,0,0,0
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,60840,0,0,0
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,64440,0,0,0
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,70320,0,0,0
UNIVIAJE-II,402,1,47016,MELENDEZ,MELENDEZ,3,3,YES,79140,0,0,YES
UNIVIAJE-II,3503,1,47018,SALOMIA,MELENDEZ,36,3,YES,21600,0,YES,0
UNIVIAJE-II,3503,1,47018,SALOMIA,MELENDEZ,36,3,YES,26820,0,0,0
UNIVIAJE-II,3503,1,47018,SALOMIA,MELENDEZ,36,3,YES,32400,0,0,0
UNIVIAJE-II,3503,1,47018,SALOMIA,MELENDEZ,36,3,YES,68160,0,0,0
UNIVIAJE-II,3503,1,47018,SALOMIA,CAPRI,36,4,YES,71520,0,0,YES
UNIVIAJE-II,3503,1,47021,SALOMIA,MELENDEZ,36,3,YES,22620,0,YES,0
UNIVIAJE-II,3503,1,47021,SALOMIA,MELENDEZ,36,3,YES,26520,0,0,0
UNIVIAJE-II,3503,1,47021,SALOMIA,MELENDEZ,36,3,YES,49620,0,0,YES
UNIVIAJE-II,3503,1,47022,SALOMIA,MELENDEZ,36,3,YES,25320,0,YES,0
UNIVIAJE-II,3503,1,47022,SALOMIA,MELENDEZ,36,3,YES,34140,0,0,0
UNIVIAJE-II,3503,1,47022,SALOMIA,MELENDEZ,36,3,YES,64500,0,0,0
UNIVIAJE-II,3503,1,47022,SALOMIA,PAMPALINDA,36,7,YES,78480,0,0,YES
UNIVIAJE-II,3503,1,47023,SALOMIA,MELENDEZ,36,3,YES,22740,0,YES,0
UNIVIAJE-II,3503,1,47023,SALOMIA,MELENDEZ,36,3,YES,26520,0,0,0
UNIVIAJE-II,3503,1,47023,SALOMIA,MELENDEZ,36,3,YES,48780,0,0,0
UNIVIAJE-II,3503,1,47023,SALOMIA,PAMPALINDA,36,7,YES,73800,0,0,YES
UNIVIAJE-II,1704,1,47024,SAN PASCUA,CALDAS,15,5,YES,28380,0,YES,0
UNIVIAJE-II,1704,1,47024,SAN PASCUA,CAPRI,15,4,YES,34080,0,0,0
UNIVIAJE-II,1704,1,47024,SAN PASCUA,MELENDEZ,15,3,YES,55320,0,0,0
UNIVIAJE-II,1704,1,47024,SAN PASCUA,BUITRERA,15,2,YES,62100,0,0,YES
UNIVIAJE-II,3503,1,47025,SALOMIA,MELENDEZ,36,3,YES,21300,0,YES,0
UNIVIAJE-II,3503,1,47025,SALOMIA,MELENDEZ,36,3,YES,28260,0,0,0
UNIVIAJE-II,3503,1,47025,SALOMIA,BUITRERA,36,2,YES,32220,0,0,0
UNIVIAJE-II,3503,1,47025,SALOMIA,MELENDEZ,36,3,YES,68040,0,0,YES
UNIVIAJE-II,1601,1,47026,SAN BOSCO,MELENDEZ,14,3,YES,59040,0,YES,0
UNIVIAJE-II,1601,1,47026,SAN BOSCO,MELENDEZ,14,3,YES,73140,0,0,YES
UNIVIAJE-II,1202,1,47030,TEQUENDAMA,MELENDEZ,10,3,YES,58860,0,YES,0
UNIVIAJE-II,1203,1,47030,TEQUENDAMA,MELENDEZ,10,3,YES,66060,0,0,YES
UNIVIAJE-II,3503,1,47031,SALOMIA,MELENDEZ,36,3,YES,21300,0,YES,0
UNIVIAJE-II,3503,1,47031,SALOMIA,MELENDEZ,36,3,YES,28260,0,0,0
UNIVIAJE-II,3503,1,47031,SALOMIA,MELENDEZ,36,3,YES,48720,0,0,0
UNIVIAJE-II,3503,1,47031,SALOMIA,PAMPALINDA,36,7,YES,73440,0,0,YES
UNIVIAJE-II,3503,1,47032,SALOMIA,MELENDEZ,36,3,YES,25800,0,YES,0
UNIVIAJE-II,3503,1,47032,SALOMIA,MELENDEZ,36,3,YES,49380,0,0,0
UNIVIAJE-II,3503,1,47032,SALOMIA,MELENDEZ,36,3,YES,62700,0,0,0
UNIVIAJE-II,3503,1,47032,SALOMIA,MELENDEZ,36,3,YES,64620,0,0,0
UNIVIAJE-II,3503,1,47032,SALOMIA,PAMPALINDA,36,7,YES,76500,0,0,YES
UNIVIAJE-II,3503,1,47033,SALOMIA,MELENDEZ,36,3,YES,25800,0,YES,0
UNIVIAJE-II,3503,1,47033,SALOMIA,BUITRERA,36,2,YES,32100,0,0,YES
UNIVIAJE-II,3503,1,47034,SALOMIA,MELENDEZ,36,3,YES,25800,0,YES,0
UNIVIAJE-II,3503,1,47034,SALOMIA,MELENDEZ,36,3,YES,49920,0,0,0
UNIVIAJE-II,3503,1,47034,SALOMIA,MELENDEZ,36,3,YES,59400,0,0,0
UNIVIAJE-II,3503,1,47034,SALOMIA,MELENDEZ,36,3,YES,67080,0,0,0
UNIVIAJE-II,3503,1,47034,SALOMIA,CAPRI,36,4,YES,70860,0,0,YES
UNIVIAJE-II,3503,1,47035,SALOMIA,MELENDEZ,36,3,YES,23040,0,YES,0
UNIVIAJE-II,3503,1,47035,SALOMIA,MELENDEZ,36,3,YES,27600,0,0,0
UNIVIAJE-II,3503,1,47035,SALOMIA,BUITRERA,36,2,YES,32160,0,0,0
UNIVIAJE-II,3503,1,47035,SALOMIA,MELENDEZ,36,3,YES,67860,0,0,YES
UNIVIAJE-II,3101,1,47037,CAICEDO,MELENDEZ,42,3,YES,38040,0,YES,0
UNIVIAJE-II,3101,1,47037,CAICEDO,MELENDEZ,42,3,YES,47760,0,0,0
UNIVIAJE-II,3102,1,47037,CAICEDO,MELENDEZ,42,3,YES,54900,0,0,0
UNIVIAJE-II,3102,1,47037,CAICEDO,BUITRERA,42,2,YES,58020,0,0,0
UNIVIAJE-II,3101,1,47037,CAICEDO,MELENDEZ,42,3,YES,63900,0,0,0
UNIVIAJE-II,3102,1,47037,CAICEDO,MELENDEZ,42,3,YES,69000,0,0,YES
UNIVIAJE-II,2003,1,47038,SAN PEDRO,MELENDEZ,25,3,YES,23640,0,YES,0
UNIVIAJE-II,2003,1,47038,SAN PEDRO,MELENDEZ,25,3,YES,45360,0,0,0
UNIVIAJE-II,2003,1,47038,SAN PEDRO,CAPRI,25,4,YES,53280,0,0,0
UNIVIAJE-II,2003,1,47038,SAN PEDRO,CALDAS,25,5,YES,75360,0,0,YES
UNIVIAJE-II,504,1,47048,CAPRI,BUITRERA,4,2,YES,25080,0,YES,0
UNIVIAJE-II,504,1,47048,CAPRI,BUITRERA,4,2,YES,30060,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,BUITRERA,4,2,YES,32940,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,BUITRERA,4,2,YES,37500,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,42000,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,46620,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,52140,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,60420,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,65580,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,67740,0,0,0
UNIVIAJE-II,503,1,47048,CAPRI,MELENDEZ,4,3,YES,70560,0,0,0
UNIVIAJE-II,504,1,47048,CAPRI,MELENDEZ,4,3,YES,82440,0,0,YES
UNIVIAJE-II,3503,1,47049,SALOMIA,MELENDEZ,36,3,YES,23940,0,YES,0
UNIVIAJE-II,3503,1,47049,SALOMIA,MELENDEZ,36,3,YES,27300,0,0,0
UNIVIAJE-II,3503,1,47049,SALOMIA,CAPRI,36,4,YES,41400,0,0,0
UNIVIAJE-II,3503,1,47049,SALOMIA,PAMPALINDA,36,7,YES,55080,0,0,0
UNIVIAJE-II,3503,1,47049,SALOMIA,MELENDEZ,36,3,YES,64980,0,0,0
UNIVIAJE-II,3503,1,47049,SALOMIA,MELENDEZ,36,3,YES,68160,0,0,0
UNIVIAJE-II,3503,1,47049,SALOMIA,CAPRI,36,4,YES,71820,0,0,YES
UNIVIAJE-II,1203,1,47050,TEQUENDAMA,MELENDEZ,10,3,YES,40320,0,YES,0
UNIVIAJE-II,1203,1,47050,TEQUENDAMA,BUITRERA,10,2,YES,50580,0,0,0
UNIVIAJE-II,1203,1,47050,TEQUENDAMA,MELENDEZ,10,3,YES,57780,0,0,0
UNIVIAJE-II,402,1,47050,MELENDEZ,CALDAS,3,5,YES,80460,0,0,YES
UNIVIAJE-II,3102,1,47052,CAICEDO,BUITRERA,42,2,YES,33420,0,YES,0
UNIVIAJE-II,3101,1,47052,CAICEDO,MELENDEZ,42,3,YES,37620,0,0,0
UNIVIAJE-II,3102,1,47052,CAICEDO,MELENDEZ,42,3,YES,45900,0,0,0
UNIVIAJE-II,3102,1,47052,CAICEDO,MELENDEZ,42,3,YES,54000,0,0,0
UNIVIAJE-II,3101,1,47052,CAICEDO,BUITRERA,42,2,YES,57660,0,0,0
UNIVIAJE-II,3101,1,47052,CAICEDO,MELENDEZ,42,3,YES,70320,0,0,YES
UNIVIAJE-II,3503,1,47053,SALOMIA,MELENDEZ,36,3,YES,25140,0,YES,0
UNIVIAJE-II,3503,1,47053,SALOMIA,MELENDEZ,36,3,YES,34560,0,0,0
UNIVIAJE-II,3503,1,47053,SALOMIA,MELENDEZ,36,3,YES,66240,0,0,YES
UNIVIAJE-II,3503,1,47054,SALOMIA,MELENDEZ,36,3,YES,23640,0,YES,0
UNIVIAJE-II,3503,1,47054,SALOMIA,MELENDEZ,36,3,YES,27480,0,0,0
UNIVIAJE-II,3503,1,47054,SALOMIA,MELENDEZ,36,3,YES,32760,0,0,0
UNIVIAJE-II,3503,1,47054,SALOMIA,MELENDEZ,36,3,YES,67860,0,0,YES
UNIVIAJE-II,3503,1,47056,SALOMIA,MELENDEZ,36,3,YES,21600,0,YES,0
UNIVIAJE-II,3503,1,47056,SALOMIA,MELENDEZ,36,3,YES,28200,0,0,0
UNIVIAJE-II,3503,1,47056,SALOMIA,MELENDEZ,36,3,YES,48120,0,0,0
UNIVIAJE-II,3503,1,47056,SALOMIA,MELENDEZ,36,3,YES,57780,0,0,0
UNIVIAJE-II,3503,1,47056,SALOMIA,MELENDEZ,36,3,YES,67200,0,0,YES
UNIVIAJE-II,1601,1,47057,SAN BOSCO,BUITRERA,14,2,YES,46800,0,YES,0
UNIVIAJE-II,1601,1,47057,SAN BOSCO,BUITRERA,14,2,YES,49020,0,0,0
UNIVIAJE-II,1601,1,47057,SAN BOSCO,MELENDEZ,14,3,YES,64500,0,0,0
UNIVIAJE-II,1601,1,47057,SAN BOSCO,MELENDEZ,14,3,YES,74100,0,0,YES
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,26100,0,YES,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,27000,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,30540,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,35820,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,CAPRI,3,4,YES,43800,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,50040,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,55860,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,58740,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,BUITRERA,3,2,YES,65400,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,MELENDEZ,3,3,YES,70140,0,0,0
UNIVIAJE-II,402,1,47059,MELENDEZ,CALDAS,3,5,YES,79260,0,0,YES
UNIVIAJE-II,1003,1,47062,UND DEPORT,MELENDEZ,40,3,YES,25200,0,YES,0
UNIVIAJE-II,1002,1,47062,UND DEPORT,MELENDEZ,40,3,YES,61320,0,0,0
UNIVIAJE-II,1003,1,47062,UND DEPORT,MELENDEZ,40,3,YES,73200,0,0,YES
UNIVIAJE-II,3603,1,47063,POPULAR,CAPRI,35,4,YES,30540,0,YES,0
UNIVIAJE-II,3603,1,47063,POPULAR,CALDAS,35,5,YES,45660,0,0,YES
UNIVIAJE-II,3002,1,47065,CENTRO,BUITRERA,28,2,YES,32580,0,YES,0
UNIVIAJE-II,3001,1,47065,CENTRO,MELENDEZ,28,3,YES,64800,0,0,YES
UNIVIAJE-II,3603,1,47066,POPULAR,CAPRI,35,4,YES,29940,0,YES,0
UNIVIAJE-II,3603,1,47066,POPULAR,CAPRI,35,4,YES,48720,0,0,0
UNIVIAJE-II,3603,1,47066,POPULAR,MELENDEZ,35,3,YES,57360,0,0,YES
UNIVIAJE-II,2003,1,47067,SAN PEDRO,MELENDEZ,25,3,YES,40560,0,YES,0
UNIVIAJE-II,2003,1,47067,SAN PEDRO,MELENDEZ,25,3,YES,55200,0,0,YES
UNIVIAJE-II,3603,1,47068,POPULAR,CAPRI,35,4,YES,30540,0,YES,0
UNIVIAJE-II,3603,1,47068,POPULAR,CALDAS,35,5,YES,45960,0,0,0
UNIVIAJE-II,3603,1,47068,POPULAR,MELENDEZ,35,3,YES,56940,0,0,0
UNIVIAJE-II,3603,1,47068,POPULAR,CAPRI,35,4,YES,68220,0,0,0
UNIVIAJE-II,3603,1,47068,POPULAR,SAN PEDRO,35,25,YES,82560,0,0,YES
UNIVIAJE-II,1601,1,47070,SAN BOSCO,MELENDEZ,14,3,YES,59640,0,YES,0
UNIVIAJE-II,1601,1,47070,SAN BOSCO,MELENDEZ,14,3,YES,66420,0,0,0
UNIVIAJE-II,1601,1,47070,SAN BOSCO,MELENDEZ,14,3,YES,76980,0,0,YES
UNIVIAJE-II,1504,1,47072,ST LIBRADA,BUITRERA,13,2,YES,26220,0,YES,0
UNIVIAJE-II,1504,1,47072,ST LIBRADA,BUITRERA,13,2,YES,46080,0,0,0
UNIVIAJE-II,1506,1,47072,ST LIBRADA,MELENDEZ,13,3,YES,53940,0,0,0
UNIVIAJE-II,1506,1,47072,ST LIBRADA,BUITRERA,13,2,YES,57000,0,0,0
UNIVIAJE-II,1506,1,47072,ST LIBRADA,BUITRERA,13,2,YES,66960,0,0,0
UNIVIAJE-II,1504,1,47072,ST LIBRADA,MELENDEZ,13,3,YES,74760,0,0,YES
UNIVIAJE-II,3603,1,47074,POPULAR,MELENDEZ,35,3,YES,30360,0,YES,0
UNIVIAJE-II,3603,1,47074,POPULAR,MELENDEZ,35,3,YES,48480,0,0,0
UNIVIAJE-II,3603,1,47074,POPULAR,CAPRI,35,4,YES,57960,0,0,0
UNIVIAJE-II,3603,1,47074,POPULAR,CAPRI,35,4,YES,67320,0,0,YES
UNIVIAJE-II,3603,1,47075,POPULAR,REFUGIO,35,6,YES,21540,0,YES,0
UNIVIAJE-II,3603,1,47075,POPULAR,PAMPALINDA,35,7,YES,38520,0,0,0
UNIVIAJE-II,3603,1,47075,POPULAR,CALDAS,35,5,YES,44340,0,0,0
UNIVIAJE-II,3603,1,47075,POPULAR,MELENDEZ,35,3,YES,56220,0,0,0
UNIVIAJE-II,3603,1,47075,POPULAR,MELENDEZ,35,3,YES,68580,0,0,0
UNIVIAJE-II,3603,1,47075,POPULAR,MZ. SABER,35,12,YES,75360,0,0,YES
UNIVIAJE-II,2003,1,47076,SAN PEDRO,CAPRI,25,4,YES,34500,0,YES,0
UNIVIAJE-II,2003,1,47076,SAN PEDRO,MELENDEZ,25,3,YES,47340,0,0,0
UNIVIAJE-II,2003,1,47076,SAN PEDRO,CAPRI,25,4,YES,52560,0,0,0
UNIVIAJE-II,2001,1,47076,SAN PEDRO,CALDAS,25,5,YES,72600,0,0,YES
UNIVIAJE-II,1504,1,47078,ST LIBRADA,BUITRERA,13,2,YES,30720,0,YES,0
UNIVIAJE-II,1504,1,47078,ST LIBRADA,BUITRERA,13,2,YES,36540,0,0,0
UNIVIAJE-II,1504,1,47078,ST LIBRADA,BUITRERA,13,2,YES,45360,0,0,0
UNIVIAJE-II,1506,1,47078,ST LIBRADA,MELENDEZ,13,3,YES,60720,0,0,0
UNIVIAJE-II,1504,1,47078,ST LIBRADA,BUITRERA,13,2,YES,68460,0,0,0
UNIVIAJE-II,1506,1,47078,ST LIBRADA,MELENDEZ,13,3,YES,79020,0,0,YES
UNIVIAJE-II,1503,1,47081,ST LIBRADA,MELENDEZ,13,3,YES,40620,0,YES,0
UNIVIAJE-II,1503,1,47081,ST LIBRADA,BUITRERA,13,2,YES,50280,0,0,0
UNIVIAJE-II,1503,1,47081,ST LIBRADA,MELENDEZ,13,3,YES,51900,0,0,0
UNIVIAJE-II,1503,1,47081,ST LIBRADA,BUITRERA,13,2,YES,62040,0,0,0
UNIVIAJE-II,1503,1,47081,ST LIBRADA,MELENDEZ,13,3,YES,81960,0,0,YES
UNIVIAJE-II,1203,1,47083,TEQUENDAMA,BUITRERA,10,2,YES,33960,0,YES,0
UNIVIAJE-II,1202,1,47083,TEQUENDAMA,MELENDEZ,10,3,YES,46320,0,0,0
UNIVIAJE-II,1201,1,47083,TEQUENDAMA,MELENDEZ,10,3,YES,77940,0,0,YES
UNIVIAJE-II,1302,1,47085,ESTADIO,BUITRERA,11,2,YES,31980,0,YES,0
UNIVIAJE-II,1302,1,47085,ESTADIO,BUITRERA,11,2,YES,55680,0,0,0
UNIVIAJE-II,1303,1,47085,ESTADIO,BUITRERA,11,2,YES,60540,0,0,0
UNIVIAJE-II,1302,1,47085,ESTADIO,BUITRERA,11,2,YES,62580,0,0,YES
UNIVIAJE-II,3901,1,47087,PILOTO,LIDO,32,9,YES,41400,0,YES,0
UNIVIAJE-II,3901,1,47087,PILOTO,TEQUENDAMA,32,10,YES,54300,0,0,0
UNIVIAJE-II,3901,1,47087,PILOTO,TEQUENDAMA,32,10,YES,57600,0,0,0
UNIVIAJE-II,3901,1,47087,PILOTO,TEQUENDAMA,32,10,YES,58560,0,0,YES
UNIVIAJE-II,3603,1,47088,POPULAR,REFUGIO,35,6,YES,21360,0,YES,0
UNIVIAJE-II,3603,1,47088,POPULAR,PAMPALINDA,35,7,YES,39300,0,0,0
UNIVIAJE-II,3603,1,47088,POPULAR,CALDAS,35,5,YES,43920,0,0,0
UNIVIAJE-II,3603,1,47088,POPULAR,MELENDEZ,35,3,YES,55920,0,0,0
UNIVIAJE-II,3603,1,47088,POPULAR,MELENDEZ,35,3,YES,68760,0,0,YES
UNIVIAJE-II,1704,1,47091,SAN PASCUA,CAPRI,15,4,YES,33000,0,YES,0
UNIVIAJE-II,1704,1,47091,SAN PASCUA,CAPRI,15,4,YES,34500,0,0,0
UNIVIAJE-II,1704,1,47091,SAN PASCUA,MELENDEZ,15,3,YES,55140,0,0,0
UNIVIAJE-II,1704,1,47091,SAN PASCUA,BUITRERA,15,2,YES,61860,0,0,0
UNIVIAJE-II,1704,1,47091,SAN PASCUA,MELENDEZ,15,3,YES,71400,0,0,YES
UNIVIAJE-II,3603,1,47092,POPULAR,MELENDEZ,35,3,YES,30660,0,YES,0
UNIVIAJE-II,3603,1,47092,POPULAR,CALDAS,35,5,YES,45420,0,0,YES
UNIVIAJE-II,1403,1,47093,MZ. SABER,BUITRERA,12,2,YES,29940,0,YES,0
UNIVIAJE-II,1401,1,47093,MZ. SABER,MELENDEZ,12,3,YES,54660,0,0,0
UNIVIAJE-II,1403,1,47093,MZ. SABER,MELENDEZ,12,3,YES,74400,0,0,0
UNIVIAJE-II,1401,1,47093,MZ. SABER,CAPRI,12,4,YES,78600,0,0,YES
